"PlayerFBref","fbref_id","tm_id","TmPos"
"Ederson","3bb7b8b4","238223","Goalkeeper"
"Edgar Castillo","3cdde01b","53542","Left-Back"
"Edgar Costa","95469c7f","126956","Right Winger"
"Edgar Gutiérrez","fba1859a","971670","Centre-Forward"
"Edgar Iván López","a9cde92c","370861","Centre-Forward"
"Edgar Ié","3767b3b7","191987","Centre-Back"
"Edgar Pacheco","72085a9c","694926","Left Winger"
"Edgar Prib","420ff5a3","60028","Central Midfield"
"Edgar Salli","41d1fbc6","184915","Right Winger"
"Edgar Sevikyan","3e8bb8ce","430488","Right Winger"
"Edgar Zaldívar","9fdcb346","427203","Defensive Midfield"
"Edgaras Dubickas","c59f90b0","395295","Centre-Forward"
"Edhy Zuliani","2a74ef47","944427","Attacking Midfield"
"Edi Semedo","123e2e04","504107","Right Winger"
"Edimar Fraga","e1bcce4c","74314","Left-Back"
"Edimilson Fernandes","3bb625ac","247555","Central Midfield"
"Edin Džeko","3bb7f478","28396","Centre-Forward"
"Edinho","1955f68d","29366","Centre-Forward"
"Edinho","a8cedcd9","353279","Attacking Midfield"
"Edinho Campos","d31b1009","27363","Defensive Midfield"
"Edinson Cavani","527f063d","48280","Centre-Forward"
"Edison Azcona","05f54837","794699","Left Winger"
"Edison Flores","ef2c82f8","194998","Left Winger"
"Edmilson Indjai","bc50c437","728311","Centre-Forward"
"Edmilson Mendes","33b9e0e7","1001817","Centre-Forward"
"Edmond Tapsoba","a73c8f95","564545","Centre-Back"
"Edmond-Paris Maghoma","8a3ddcd2","470596","Central Midfield"
"Edo Kayembe","f99b71de","486477","Defensive Midfield"
"Edoardo Bove","ae94a6c5","562049","Central Midfield"
"Edoardo Corvi","a89398db","528181","Goalkeeper"
"Edoardo Goldaniga","4b029b31","242940","Centre-Back"
"Edoardo Piana","5585dc1e","612059","Goalkeeper"
"Edoardo Vergani","2873973b","421780","Centre-Forward"
"Edon Zhegrova","34a88e3e","496857","Right Winger"
"Edouard Mendy","33887998","442531","Goalkeeper"
"Edouard Michut","fe6c1add","659521","Attacking Midfield"
"Edson","041250aa","103146","Defensive Midfield"
"Edson","644d4d85","686332","Defensive Midfield"
"Edson Alvarado","d15c81f9","599556","Attacking Midfield"
"Edson Caríus","a7623a64","639285","Centre-Forward"
"Edson García","fb155b4e","549874","Centre-Back"
"Edson Gutiérrez","d631ebf2","270145","Right-Back"
"Edson Junior","c300aab6","468364","Centre-Forward"
"Edson Martínez","a196f93d","612174","Defensive Midfield"
"Edson Puch","53bdece3","113217","Left Winger"
"Edson Rodrigues Farias","f74d99a9","240773","Right Winger"
"Edson Torres","f3128f12","448781","Attacking Midfield"
"Edson Álvarez","8b3ab7ad","401356","Defensive Midfield"
"Edu Dracena","1b741415","15419","Centre-Back"
"Edu Expósito","283c7121","506248","Central Midfield"
"Edu Machado","9d85a30c","144927","Right-Back"
"Eduard Atuesta","60990b81","469135","Central Midfield"
"Eduard Bello","2b40500f","309505","Right Winger"
"Eduard Dutu","231d27f7","459707","Centre-Back"
"Eduard Löwen","70678132","260655","Central Midfield"
"Eduard Sobol","2ccd89a3","206717","Left-Back"
"Eduardo","066c0e3e","53999","Right-Back"
"Eduardo Aguirre","61088de3","400171","Centre-Forward"
"Eduardo Armenta","ac638620","654144","Midfield"
"Eduardo Banda","4ddedf92","690831","Centre-Forward"
"Eduardo Borges","48e49a24","730938","Right Winger"
"Eduardo Bravo","f981321f","384755","Goalkeeper"
"Eduardo Brock","70774644","435232","Centre-Back"
"Eduardo Bubacar Baldé","3caf4f73","529356","Centre-Forward"
"Eduardo Camavinga","7b9c2d84","640428","Central Midfield"
"Eduardo Carvalho","81b906e7","34159","Goalkeeper"
"Eduardo Del Ángel","fec78d63","654141","Central Midfield"
"Eduardo Dos Santos Haesler","1b9a46d1","369258","Goalkeeper"
"Eduardo Fereira","6f2ebc13","490495","Right-Back"
"Eduardo Frías Molleda","0dce7191","503032","Goalkeeper"
"Eduardo Gabriel","aed65960","294804","Centre-Back"
"Eduardo García","48e6b33e","612175","Right-Back"
"Eduardo Henrique","1bd5fc78","216118","Defensive Midfield"
"Eduardo Herrera","a9830314","70835","Centre-Forward"
"Eduardo Kau","306a0aae","683557","Centre-Back"
"Eduardo Kunde","c0652a18","606281","Centre-Back"
"Eduardo Mancha","56e74f66","578685","Centre-Back"
"Eduardo Mustre","41c13bc9","833270","Centre-Forward"
"Eduardo Pastrana","614ae765","614318","Left-Back"
"Eduardo Pérez Reyes","e02b15cb","291262","Centre-Forward"
"Eduardo Quaresma","7ec723b7","504073","Centre-Back"
"Eduardo Ribeiro","2ada2f6a","479640","Centre-Forward"
"Eduardo Salvio","5f424f35","84535","Right Winger"
"Eduardo Sasha","b938b871","162883","Centre-Forward"
"Eduardo Simões","7ec723b7","504073","Centre-Back"
"Eduardo Soares","bb2265fb","657385","Centre-Back"
"Eduardo Sosa","b799f70d","377377","Attacking Midfield"
"Eduardo Teixeira","bf063601","132214","Attacking Midfield"
"Eduardo Tercero","c76f60d9","480892","Centre-Back"
"Eduardo Vargas","bd603c00","89718","Centre-Forward"
"Eduardo de Biasi","828a04fa","540541","Central Midfield"
"Edvinas Gertmonas","562ece0c","229292","Goalkeeper"
"Edward Jones","86954f62","657259","Left-Back"
"Edward Kizza","2f2c0ab1","857412","Centre-Forward"
"Edwin Banguera","408b59ae","641151","Left-Back"
"Edwin Cardona","e82b25f5","119342","Attacking Midfield"
"Edwin Cerrillo","bd060315","652470","Defensive Midfield"
"Edwin Cetré","9e81aaf7","470390","Right Winger"
"Edwin Gyasi","a23ebf35","79192","Right Winger"
"Edwin Hernández","0634e84b","66844","Left-Back"
"Edwin Herrera","3c00b4c7","602036","Left-Back"
"Edwin Mosquera","15cda5f6","613201","Left Winger"
"Edy Brambila","56406135","52607","Right Winger"
"Edyairth Ortega","36bfc550","570550","Central Midfield"
"Edyairth Ortega","3a5754d1","570550","Central Midfield"
"Edílson Mendes","d3de7d58","75083","Right-Back"
"Efkan Bekiroglu","6233f5f9","327402","Central Midfield"
"Efrain Alvarez","3cd08ab7","504113","Attacking Midfield"
"Efraín Orona","1e92c75d","370868","Defensive Midfield"
"Efraín Velarde","112e1080","51044","Left-Back"
"Efthimis Koulouris","21f8d950","242638","Centre-Forward"
"Egídio Pereira Júnior","6c5b3d31","54419","Left-Back"
"Eiji Kawashima","a4527d33","77383","Goalkeeper"
"Eiran Cashin","f557c3b8","581330","Centre-Back"
"Eiran Joe Cashin","f557c3b8","581330","Centre-Back"
"Either Jiménez","59724024","664886","Midfield"
"Ekhi Bravo","94e4b5f1","728695","Left-Back"
"El Bilal Touré","47c609d5","649016","Centre-Forward"
"El Chadaille Bitshiabu","2180c761","787912","Centre-Back"
"Elayis Tavsan","928143e7","462086","Right Winger"
"Elba Rashani","25749008","149579","Left Winger"
"Elber Evora","be0fd38b","424328","Goalkeeper"
"Elber Evora","f429bb76","424328","Goalkeeper"
"Elder Santana","dbaa6693","281437","Centre-Forward"
"Eldin Jakupović","1148323a","2857","Goalkeeper"
"Eldor Shomurodov","57469b2d","358166","Centre-Forward"
"Eleuterio Jiménez","635c455c","668360","Centre-Forward"
"Elhadji Dieye","6a04bb7c","947069","attack"
"Elhadji Pape Diaw","51450467","410238","Centre-Back"
"Eli Dasa","12947ab7","163847","Right-Back"
"Eli Junior Kroupi","b2fe86e5","955357","Attacking Midfield"
"Eli King","4b441f92","551007","Defensive Midfield"
"Elia Caprile","97d7afbd","421873","Goalkeeper"
"Elia Soriano","aee11000","50674","Centre-Forward"
"Eliano Reijnders","d32ef527","538057","Attacking Midfield"
"Eliaquim Mangala","f520049f","90681","Centre-Back"
"Elias","399c5a47","525510","Right-Back"
"Elias Abouchabaka","15d866c6","335002","Attacking Midfield"
"Elias Achouri","4dd2a0be","645589","Right Winger"
"Elias Baum","54d2b378","744857","Right-Back"
"Elias Bördner","8758ddf4","569288","Goalkeeper"
"Elias Damergy","e3731da1","693312","Goalkeeper"
"Elias Kachunga","5bddccc9","49501","Centre-Forward"
"Elias Manoel","7f19cbe0","813044","Centre-Forward"
"Elias Martello Curzel","1b3a9910","479211","Goalkeeper"
"Elias Olsson","f539f7b7","673067","Centre-Back"
"Elias Oubella","c59ad427","406607","Centre-Back"
"Elias Saad","78a2284f","526466","Left Winger"
"Elias Sierra","cee66fd1","409514","Central Midfield"
"Elicarlos","62413eca","54989","Defensive Midfield"
"Elie Youan","698b37b8","465715","Centre-Forward"
"Eliesse Ben Seghir","3bd65247","810895","Attacking Midfield"
"Elif Elmas","cf007308","400489","Attacking Midfield"
"Elijah Adebayo","0480ebc7","319900","Centre-Forward"
"Elikia Mbinga","4a93f8d1","539151","Central Midfield"
"Elio Capradossi","174944a3","238947","Centre-Back"
"Elio Castro","958dab04","100149","Centre-Back"
"Eliot Matazo","15944afd","535834","Central Midfield"
"Eliseo Falcon","904cd50d","396115","Centre-Back"
"Eliseu Cassamá","11dcfd0d","315970","Right-Back"
"Elisha Owusu","e2781082","395695","Defensive Midfield"
"Eljero Elia","05cb19c5","27805","Left Winger"
"Eljon Toci","1be847ab","724418","Centre-Forward"
"Ellery Balcombe","e827567f","456292","Goalkeeper"
"Elliot Anderson","de31038e","567576","Attacking Midfield"
"Elliot Collier","5804f03b","253861","Centre-Forward"
"Elliot Embleton","e8a427a3","364828","Central Midfield"
"Elliot Lee","e5192234","229826","Centre-Forward"
"Elliot Panicco","e93972ac","637410","Goalkeeper"
"Elliot Simoes","92bdd62b","646900","Attacking Midfield"
"Elliot Thorpe","9b1da146","496661","Central Midfield"
"Elliott Bennett","02c9ea40","43193","Right Midfield"
"Elliott Bonds","a39f9c4f","568092","Central Midfield"
"Ellis Harrison","c9408be8","185109","Centre-Forward"
"Ellis Simms","26d3b5be","511550","Centre-Forward"
"Ellyes Skhiri","c2211709","290587","Defensive Midfield"
"Elmo Lieftink","ae1d8581","272707","Defensive Midfield"
"Eloge Zabi","51438572","1363293","Central Midfield"
"Eloi Amagat","12a875ce","73222","Attacking Midfield"
"Eloy Room","6b33d86b","79294","Goalkeeper"
"Elseid Hysaj","2f3452eb","200056","Right-Back"
"Elson Hooi","4df3689b","229228","Right Winger"
"Elson José Dias Júnior","158b37a1","374342","Central Midfield"
"Eltinho","e8f45f36","80927","Left-Back"
"Elton","42b5868b","128823","Defensive Midfield"
"Elton Kabangu","a4add370","396847","Left Winger"
"Elvio van Overbeek","9f533afc","207049","Right Winger"
"Elvis Rexhbeçaj","1ae836b1","280575","Central Midfield"
"Elvis Vieira Araújo","b5391b63","76135","Attacking Midfield"
"Elye Wahi","0d7b6576","659542","Centre-Forward"
"Elysee Logbo","daa11a4f","770407","Centre-Forward"
"Elías","97ce8f24","74600","Central Midfield"
"Elías Hernández","09b2bf95","71433","Right Winger"
"Elías Már Ómarsson","32237c0c","205655","Centre-Forward"
"Ema Twumasi","9ca4b140","562391","Right-Back"
"Emanuel","375d4606","555014","Centre-Back"
"Emanuel Aguilera","fc63eb31","123015","Centre-Back"
"Emanuel Aiwum","d810c13b","394152","Centre-Back"
"Emanuel Brítez","fb29d05d","262851","Right-Back"
"Emanuel Cecchini","5c256395","324946","Central Midfield"
"Emanuel Emegha","a0c590b9","559328","Centre-Forward"
"Emanuel Ercolano","ad52cc87","567444","Right-Back"
"Emanuel Gularte","b12f009b","365947","Centre-Back"
"Emanuel Loeschbor","4a516d57","234287","Centre-Back"
"Emanuel Maciel","934fdf16","666330","Central Midfield"
"Emanuel Montejano Arroyo","7c0da546","716749","Centre-Forward"
"Emanuel Reynoso","614b26e3","439626","Attacking Midfield"
"Emanuel Vignato","ec5dae45","394346","Right Winger"
"Emanuele Giaccherini","1c50f354","84835","Left Midfield"
"Emanuele Ndoj","482145e9","287717","Central Midfield"
"Emanuele Torrasi","16bc48f8","315870","Defensive Midfield"
"Emanuele Valeri","ec52b661","445126","Left-Back"
"Emeka Obi","abfea42c","458728","Centre-Back"
"Emerson","df8b52a5","476344","Right-Back"
"Emerson Hyndman","3be1a627","223047","Central Midfield"
"Emerson Júnior","c2b4632d","371252","Left-Back"
"Emerson Palmieri","e0bc6fdc","181778","Left-Back"
"Emerson Rodríguez","09e5ae16","715140","Right Midfield"
"Emerson Santos","c3f98d3c","382171","Centre-Back"
"Emersonn","ac24342e","743599","Right Winger"
"Emi Buendía","66b76d44","321247","Right Winger"
"Emi Ochoa","30a08779","723386","Goalkeeper"
"Emil Audero","649b01d8","256339","Goalkeeper"
"Emil Berggreen","8be4fd6a","234375","Centre-Forward"
"Emil Bergström","0b4854f9","142208","Centre-Back"
"Emil Bohinen","c83c203f","406806","Central Midfield"
"Emil Ceide","98a84572","508371","Left Winger"
"Emil Cuello","d22a46b4","636466","Attacking Midfield"
"Emil Forsberg","9a2e0ccc","111078","Left Winger"
"Emil Frederiksen","0639e42e","422941","Attacking Midfield"
"Emil Hallfreðsson","86015b20","22673","Central Midfield"
"Emil Hansson","0b1e3c10","276002","Left Winger"
"Emil Holm","c2357b65","496745","Right-Back"
"Emil Krafth","77cf6852","184528","Right-Back"
"Emil Riis Jakobsen","292cdb26","293325","Centre-Forward"
"Emil Roback","e259e07f","673495","Centre-Forward"
"Emile Smith-Rowe","17695062","392765","Attacking Midfield"
"Emiliano Brienza","b54cf257","718097","Centre-Forward"
"Emiliano García","d35757d7","726153","Centre-Forward"
"Emiliano Insúa","f3cccffe","45599","Centre-Back"
"Emiliano Marcondes","4d960fc3","232964","Attacking Midfield"
"Emiliano Martínez","7956236f","111873","Goalkeeper"
"Emiliano Martínez","52061089","707447","Defensive Midfield"
"Emiliano Moretti","55667895","5755","Centre-Back"
"Emiliano Pérez","26603662","959187","Goalkeeper"
"Emiliano Rigoni","a1216563","282544","Right Winger"
"Emiliano Sala","5d59e0df","190780","Centre-Forward"
"Emiliano Velázco","d4c3c92f","1053538","Defender"
"Emiliano Velázquez","5efb80d5","189458","Centre-Back"
"Emiliano Viviano","03760df0","24316","Goalkeeper"
"Emilijus Zubas","5635834c","113619","Goalkeeper"
"Emilio Lara","f8c3bbb2","686449","Right-Back"
"Emilio Martínez González","7cbd34c2","704556","Left Winger"
"Emin Ghazoini","c245d0c1","460035","Right-Back"
"Emir Karic","7bbb0ac4","286596","Left-Back"
"Emirhan İlkhan","a47c6309","743091","Central Midfield"
"Emmanuel Adeyemo","bc240dd2","862079","Defensive Midfield"
"Emmanuel Agbadou","75f1ed80","683895","Centre-Back"
"Emmanuel Agyemang-Badu","fe0b8f0e","108484","Central Midfield"
"Emmanuel Amankwaa Akurugu","69c5633e","809639","Left-Back"
"Emmanuel Apeh","a230ebcc","463332","Centre-Forward"
"Emmanuel Besea","fef67c38","303111","Central Midfield"
"Emmanuel Biumla","e5a94f46","1071956","Centre-Back"
"Emmanuel Boateng","2e23c66b","332612","Centre-Forward"
"Emmanuel Boateng","25f77a5f","279681","Left Midfield"
"Emmanuel Bourgaud","7cf9f0ed","57359","Right Midfield"
"Emmanuel Dennis","2c44a35d","448854","Centre-Forward"
"Emmanuel Ekong","c20892ee","603891","Centre-Forward"
"Emmanuel Fernandez","19f7d95c","807417","Centre-Back"
"Emmanuel García","18123d70","164445","Left-Back"
"Emmanuel Gigliotti","03a8b265","87365","Centre-Forward"
"Emmanuel Gyasi","f9758dae","241076","Left Winger"
"Emmanuel Hackman","8430028c","375039","Right-Back"
"Emmanuel Idem","a5433d93","412659","Goalkeeper"
"Emmanuel Imorou","3e87d087","74709","Left-Back"
"Emmanuel Koum Mbondo","cb3c6ca9","955449","Left-Back"
"Emmanuel Latte Lath","1c9cfad4","392964","Centre-Forward"
"Emmanuel Ledesma","fb79af97","62247","Right Winger"
"Emmanuel Longelo","ea76b7e8","504386","Left-Back"
"Emmanuel Matuta","a67a4783","486052","Defensive Midfield"
"Emmanuel Maviram","3223d2ec","700789","Left-Back"
"Emmanuel Más","b9385e1f","77153","Left-Back"
"Emmanuel Rivière","2bae5658","61637","Centre-Forward"
"Emmanuel Sabbi","2e1b7c83","381187","Right Winger"
"Emmanuel Torres","e774f02a","322195","Centre-Forward"
"Emran Soglo","47f82561","913495","Left Midfield"
"Emre Can","a65ce836","119296","Defensive Midfield"
"Emre Mor","0c3f7197","283223","Right Winger"
"Emre Tezgel","f8ae30b2","812397","Centre-Forward"
"Emre Çolak","643b39a6","77707","Attacking Midfield"
"Emrehan Gedikli","62f94e47","580276","Centre-Forward"
"Emyr Huws","c884e3af","121474","Defensive Midfield"
"Enda Stevens","17d4507a","85706","Left-Back"
"Endika Bujan","72699f75","1120228","Right Winger"
"Endrick","a2728fbf","971570","Centre-Forward"
"Enea Mihaj","29c28f01","448920","Centre-Back"
"Eneko Bóveda","1771f2c1","89313","Right-Back"
"Eneko Ortiz","dc5ea86b","892217","Left-Back"
"Enes Ünal","f8eca1b6","251106","Centre-Forward"
"Enis Bardhi","cac2537b","245014","Attacking Midfield"
"Enner Valencia","fb485406","139503","Centre-Forward"
"Ennio van der Gouw","8ac9e7e8","529425","Goalkeeper"
"Enoch Mwepu","1d5cab82","490307","Central Midfield"
"Enock Kwateng","4bf69118","288241","Right-Back"
"Enock Mwepu","1d5cab82","490307","Central Midfield"
"Enric Franquesa","40883e3a","282700","Left-Back"
"Enric Gallego","82e9b89d","114060","Centre-Forward"
"Enric Llansana","6f095aa4","412945","Defensive Midfield"
"Enric Saborit","eb5bc3eb","85372","Left-Back"
"Enrico Alfonso","95adf1e1","34334","Goalkeeper"
"Enrico Bearzotti","c67836b8","297731","Right Midfield"
"Enrico Brignola","d0643f8f","323147","Second Striker"
"Enrico Del Prato","4c6f9258","392956","Right-Back"
"Enrico Di Gesù","e58bf189","582302","Central Midfield"
"Enrico Dueñas","2391db44","494283","Attacking Midfield"
"Enrico Oviszach","0ff53d6f","540887","Attacking Midfield"
"Enrico Valentini","5c4d9be7","40605","Right-Back"
"Enrique Cedillo","cea8f295","541091","Centre-Back"
"Enrique Gomez","59ffa68e","1067626","Central Midfield"
"Enrique Palos","b18b798e","53763","Goalkeeper"
"Enrique Pérez","62397c44","102714","Right-Back"
"Enrique Sola","bef2e50e","51532","Centre-Forward"
"Enrique Triverio","3306b9e8","282265","Centre-Forward"
"Enrique Valiente","0a69de7b","766583","Centre-Back"
"Enzo Adeagbo","b911a881","607586","Centre-Back"
"Enzo Barrenechea","6caffe81","671915","Defensive Midfield"
"Enzo Boyomo","3a99bc13","541555","Centre-Back"
"Enzo Caumont","40581e00","743522","Defensive Midfield"
"Enzo Cornelisse","441f7f4c","607164","Centre-Back"
"Enzo Crivelli","06f33dc8","291110","Centre-Forward"
"Enzo Ebosse","9ba7b4fa","342877","Left-Back"
"Enzo Fernández","4cafb146","106825","Attacking Midfield"
"Enzo Fernández","5ff4ab71","648195","Central Midfield"
"Enzo Le Fée","6f806d99","633992","Attacking Midfield"
"Enzo Loiodice","6bca20fe","581781","Central Midfield"
"Enzo Martínez","88473525","578737","Centre-Back"
"Enzo Millot","f76022e7","569366","Central Midfield"
"Enzo Mongo","575b1a7b","1119455","Centre-Back"
"Enzo Roco","37f827ec","186862","Centre-Back"
"Enzo Sternal","c2e3ceb7","1075589","Left Winger"
"Enzo Tchato","7f783431","842338","Centre-Back"
"Enzo Valentim","9ebc91cd","502511","Centre-Back"
"Erald Lakti","01430687","392048","Central Midfield"
"Eran Zahavi","86b575a7","85093","Centre-Forward"
"Eray Cömert","15937e17","298583","Centre-Back"
"Erbín Trejo","b57a9ba3","121171","Attacking Midfield"
"Ercan Kara","540c9a17","320701","Centre-Forward"
"Erdal Rakip","e150254d","230746","Central Midfield"
"Erdem Şen","91c76ce6","86536","Defensive Midfield"
"Eren Dinkçi","4ccd8957","645774","Right Winger"
"Erencan Yardimci","b7481dc0","618898","Centre-Forward"
"Erhan Mašović","a396fb61","343959","Centre-Back"
"Erhun Oztumer","327092e2","326843","Attacking Midfield"
"Eric Alexander","717d12ec","146031","Central Midfield"
